run,operation,started,time,status,label,base_loss,batch_size,csv_train,decay_f,exp,lambd,load_checkpoint,lr,metric,model_name,n_epochs,optimizer,oversample,patience,pretrained,save_model,step,acc,auc,kappa
29bf3cec,eyepacs:dr_grade_OD,2020-03-17 09:12:59,1:50:03,completed,,,,,,,,,,,,,,,,,,0,0.6549999713897705,0.9108279943466187,0.8639609813690186
3b64860a,eyepacs:train,2020-03-17 03:00:39,0:18:58,completed,base_loss=focal_loss batch_size=8 csv_train=train_all.csv decay_f=0.1 exp=2 lambd=10 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=kappa model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/4/2/2/7 patience=5 pretrained=yes save_model=no,focal_loss,8,train_all.csv,0.1,2,10,models/resnet50_eyepacs,0.0001,kappa,resnet50,50,sgd,1/4/2/2/7,5,True,False,0,0.6775000095367432,0.9111589789390564,0.8529599905014038
61a447c7,eyepacs:train,2020-03-17 02:40:20,0:20:19,completed,base_loss=focal_loss batch_size=8 csv_train=train_all.csv decay_f=0.1 exp=2 lambd=10 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=auc model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/4/2/2/7 patience=5 pretrained=yes save_model=no,focal_loss,8,train_all.csv,0.1,2,10,models/resnet50_eyepacs,0.0001,auc,resnet50,50,sgd,1/4/2/2/7,5,True,False,0,0.6800000071525574,0.9118459820747375,0.8516290187835693
8727c0bc,eyepacs:train,2020-03-17 02:28:06,0:12:12,completed,base_loss=focal_loss batch_size=8 csv_train=train_all.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=kappa model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/4/2/2/7 patience=5 pretrained=yes save_model=no,focal_loss,8,train_all.csv,0.1,1,10,models/resnet50_eyepacs,0.0001,kappa,resnet50,50,sgd,1/4/2/2/7,5,True,False,0,0.6800000071525574,0.9088720083236694,0.8576920032501221
26d0b7f4,eyepacs:train,2020-03-17 02:09:07,0:18:59,completed,base_loss=focal_loss batch_size=8 csv_train=train_all.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=auc model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/4/2/2/7 patience=5 pretrained=yes save_model=no,focal_loss,8,train_all.csv,0.1,1,10,models/resnet50_eyepacs,0.0001,auc,resnet50,50,sgd,1/4/2/2/7,5,True,False,0,0.6974999904632568,0.915099024772644,0.8521419763565063
320ea89e,eyepacs:train,2020-03-17 01:58:16,0:10:51,completed,base_loss=ce batch_size=8 csv_train=train_all.csv decay_f=0.1 exp=2 lambd=10 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=kappa model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/4/2/2/7 patience=5 pretrained=yes save_model=no,ce,8,train_all.csv,0.1,2,10,models/resnet50_eyepacs,0.0001,kappa,resnet50,50,sgd,1/4/2/2/7,5,True,False,0,0.6800000071525574,0.9065700173377991,0.8525159955024719
f1238da3,eyepacs:train,2020-03-17 01:37:56,0:20:19,completed,base_loss=ce batch_size=8 csv_train=train_all.csv decay_f=0.1 exp=2 lambd=10 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=auc model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/4/2/2/7 patience=5 pretrained=yes save_model=no,ce,8,train_all.csv,0.1,2,10,models/resnet50_eyepacs,0.0001,auc,resnet50,50,sgd,1/4/2/2/7,5,True,False,0,0.7049999833106995,0.915211021900177,0.8495889902114868
993b0210,eyepacs:train,2020-03-17 01:27:04,0:10:51,completed,base_loss=ce batch_size=8 csv_train=train_all.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=kappa model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/4/2/2/7 patience=5 pretrained=yes save_model=no,ce,8,train_all.csv,0.1,1,10,models/resnet50_eyepacs,0.0001,kappa,resnet50,50,sgd,1/4/2/2/7,5,True,False,0,0.6850000023841858,0.910152018070221,0.8551419973373413
b3c304f9,eyepacs:train,2020-03-17 01:08:05,0:18:58,completed,base_loss=ce batch_size=8 csv_train=train_all.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=auc model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/4/2/2/7 patience=5 pretrained=yes save_model=no,ce,8,train_all.csv,0.1,1,10,models/resnet50_eyepacs,0.0001,auc,resnet50,50,sgd,1/4/2/2/7,5,True,False,0,0.7024999856948853,0.9156529903411865,0.8519960045814514
e896d5ce,eyepacs:train,2020-03-17 00:47:44,0:20:21,completed,base_loss=gls batch_size=8 csv_train=train_all.csv decay_f=0.1 exp=2 lambd=10 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=kappa model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/4/2/2/7 patience=5 pretrained=yes save_model=no,gls,8,train_all.csv,0.1,2,10,models/resnet50_eyepacs,0.0001,kappa,resnet50,50,sgd,1/4/2/2/7,5,True,False,0,0.6899999976158142,0.9101049900054932,0.853318989276886
78173d8e,eyepacs:train,2020-03-17 00:27:21,0:20:22,completed,base_loss=gls batch_size=8 csv_train=train_all.csv decay_f=0.1 exp=2 lambd=10 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=auc model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/4/2/2/7 patience=5 pretrained=yes save_model=no,gls,8,train_all.csv,0.1,2,10,models/resnet50_eyepacs,0.0001,auc,resnet50,50,sgd,1/4/2/2/7,5,True,False,0,0.6899999976158142,0.9101049900054932,0.853318989276886
17fb2d61,eyepacs:train,2020-03-17 00:06:59,0:20:22,completed,base_loss=gls batch_size=8 csv_train=train_all.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=kappa model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/4/2/2/7 patience=5 pretrained=yes save_model=no,gls,8,train_all.csv,0.1,1,10,models/resnet50_eyepacs,0.0001,kappa,resnet50,50,sgd,1/4/2/2/7,5,True,False,0,0.6850000023841858,0.9117460250854492,0.8537260293960571
8015dbe8,eyepacs:train,2020-03-16 23:46:37,0:20:21,completed,base_loss=gls batch_size=8 csv_train=train_all.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=auc model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/4/2/2/7 patience=5 pretrained=yes save_model=no,gls,8,train_all.csv,0.1,1,10,models/resnet50_eyepacs,0.0001,auc,resnet50,50,sgd,1/4/2/2/7,5,True,False,0,0.7024999856948853,0.9128559827804565,0.8510770201683044
aadff0e9,eyepacs:dr_grade_ALL,2020-03-16 23:46:36,3:33:02,completed,,,,,,,,,,,,,,,,,,0,0.6775000095367432,0.9111589789390564,0.8529599905014038
