run,operation,started,time,status,label,base_loss,batch_size,csv_train,decay_f,exp,lambd,load_checkpoint,lr,metric,model_name,n_epochs,optimizer,oversample,patience,pretrained,save_model,step,acc,auc,kappa
dc466671,eyepacs:train,2020-03-17 19:46:07,0:01:37,completed,base_loss=ce batch_size=8 csv_train=train_od_UW.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=auc model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/2/2/4/9 patience=5 pretrained=yes save_model=no,ce,8,train_od_UW.csv,0.1,1,10,models/resnet50_eyepacs,0.0001,auc,resnet50,50,sgd,1/2/2/4/9,5,True,False,0,0.5714290142059326,0.9084200263023376,0.7203419804573059
e3616017,eyepacs:train,2020-03-17 19:44:31,0:01:36,completed,base_loss=ce batch_size=8 csv_train=train_od_UW.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=experiments/best_kappa_od_20Mar lr=0.0001 metric=auc model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/2/2/4/9 patience=5 pretrained=yes save_model=no,ce,8,train_od_UW.csv,0.1,1,10,experiments/best_kappa_od_20Mar,0.0001,auc,resnet50,50,sgd,1/2/2/4/9,5,True,False,0,0.4285709857940674,0.8707349896430969,0.7332980036735535
c1660a0d,eyepacs:dr_grade_OD_UW_AUC,2020-03-17 19:44:30,0:26:29,completed,,,,,,,,,,,,,,,,,,0,0.5714290142059326,0.8863329887390137,0.6697999835014343
bd7edd56,eyepacs:train,2020-03-17 19:41:14,0:02:18,completed,base_loss=focal_loss batch_size=8 csv_train=train_mac_UW.csv decay_f=0.1 exp=2 lambd=10 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=kappa model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/2/2/4/9 patience=5 pretrained=yes save_model=no,focal_loss,8,train_mac_UW.csv,0.1,2,10,models/resnet50_eyepacs,0.0001,kappa,resnet50,50,sgd,1/2/2/4/9,5,True,False,0,0.6896550059318542,0.9140599966049194,0.787913978099823
03993710,eyepacs:train,2020-03-17 19:38:39,0:02:34,completed,base_loss=focal_loss batch_size=8 csv_train=train_mac_UW.csv decay_f=0.1 exp=2 lambd=10 load_checkpoint=experiments/best_kappa_mac_20Mar lr=0.0001 metric=kappa model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/2/2/4/9 patience=5 pretrained=yes save_model=no,focal_loss,8,train_mac_UW.csv,0.1,2,10,experiments/best_kappa_mac_20Mar,0.0001,kappa,resnet50,50,sgd,1/2/2/4/9,5,True,False,0,0.6896550059318542,0.9231820106506348,0.8654270172119141
e6e58979,eyepacs:train,2020-03-17 19:37:32,0:01:07,completed,base_loss=focal_loss batch_size=8 csv_train=train_mac_UW.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=kappa model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/2/2/4/9 patience=5 pretrained=yes save_model=no,focal_loss,8,train_mac_UW.csv,0.1,1,10,models/resnet50_eyepacs,0.0001,kappa,resnet50,50,sgd,1/2/2/4/9,5,True,False,0,0.5172410011291504,0.7180740237236023,0.5675659775733948
eb6fc340,eyepacs:train,2020-03-17 19:35:36,0:01:55,completed,base_loss=focal_loss batch_size=8 csv_train=train_mac_UW.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=experiments/best_kappa_mac_20Mar lr=0.0001 metric=kappa model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/2/2/4/9 patience=5 pretrained=yes save_model=no,focal_loss,8,train_mac_UW.csv,0.1,1,10,experiments/best_kappa_mac_20Mar,0.0001,kappa,resnet50,50,sgd,1/2/2/4/9,5,True,False,0,0.6896550059318542,0.9237579703330994,0.8293449878692627
2561ef58,eyepacs:train,2020-03-17 19:33:09,0:02:27,completed,base_loss=ce batch_size=8 csv_train=train_mac_UW.csv decay_f=0.1 exp=2 lambd=10 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=kappa model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/2/2/4/9 patience=5 pretrained=yes save_model=no,ce,8,train_mac_UW.csv,0.1,2,10,models/resnet50_eyepacs,0.0001,kappa,resnet50,50,sgd,1/2/2/4/9,5,True,False,0,0.6551719903945923,0.9121760129928589,0.7338700294494629
8becf592,eyepacs:train,2020-03-17 19:31:14,0:01:54,completed,base_loss=ce batch_size=8 csv_train=train_mac_UW.csv decay_f=0.1 exp=2 lambd=10 load_checkpoint=experiments/best_kappa_mac_20Mar lr=0.0001 metric=kappa model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/2/2/4/9 patience=5 pretrained=yes save_model=no,ce,8,train_mac_UW.csv,0.1,2,10,experiments/best_kappa_mac_20Mar,0.0001,kappa,resnet50,50,sgd,1/2/2/4/9,5,True,False,0,0.7586209774017334,0.9213089942932129,0.8745830059051514
baf671be,eyepacs:train,2020-03-17 19:28:24,0:02:50,completed,base_loss=ce batch_size=8 csv_train=train_mac_UW.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=kappa model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/2/2/4/9 patience=5 pretrained=yes save_model=no,ce,8,train_mac_UW.csv,0.1,1,10,models/resnet50_eyepacs,0.0001,kappa,resnet50,50,sgd,1/2/2/4/9,5,True,False,0,0.6206899881362915,0.9104260206222534,0.8226209878921509
