run,operation,started,time,status,label,base_loss,batch_size,csv_train,decay_f,exp,lambd,load_checkpoint,lr,metric,model_name,n_epochs,optimizer,oversample,patience,pretrained,save_model,step,acc,auc,kappa
51d87acc,eyepacs:train,2020-03-31 14:10:42,0:01:18,completed,base_loss=focal_loss batch_size=8 csv_train=train_od_1_UW.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=kappa_auc_avg model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/2/2/4/9 patience=5 pretrained=yes save_model=no,focal_loss,8,train_od_1_UW.csv,0.1,1,10,models/resnet50_eyepacs,0.0001,kappa_auc_avg,resnet50,50,sgd,1/2/2/4/9,5,True,False,0,0.619047999382019,0.8739960193634033,0.7214840054512024
5c3983a9,eyepacs:train,2020-03-31 14:09:19,0:01:22,completed,base_loss=gls batch_size=8 csv_train=train_od_4_UW.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=kappa_auc_avg model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/2/2/4/9 patience=5 pretrained=yes save_model=no,gls,8,train_od_4_UW.csv,0.1,1,10,models/resnet50_eyepacs,0.0001,kappa_auc_avg,resnet50,50,sgd,1/2/2/4/9,5,True,False,0,0.5263159871101379,0.817225992679596,0.5487409830093384
763e9464,eyepacs:train,2020-03-31 14:08:03,0:01:16,completed,base_loss=gls batch_size=8 csv_train=train_od_3_UW.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=kappa_auc_avg model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/2/2/4/9 patience=5 pretrained=yes save_model=no,gls,8,train_od_3_UW.csv,0.1,1,10,models/resnet50_eyepacs,0.0001,kappa_auc_avg,resnet50,50,sgd,1/2/2/4/9,5,True,False,0,0.4210529923439026,0.7040420174598694,0.04985500127077103
edd47328,eyepacs:train,2020-03-31 14:07:20,0:00:43,completed,base_loss=gls batch_size=8 csv_train=train_od_2_UW.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=kappa_auc_avg model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/2/2/4/9 patience=5 pretrained=yes save_model=no,gls,8,train_od_2_UW.csv,0.1,1,10,models/resnet50_eyepacs,0.0001,kappa_auc_avg,resnet50,50,sgd,1/2/2/4/9,5,True,False,0,0.6000000238418579,0.7523499727249146,0.5538750290870667
2d6189aa,eyepacs:train,2020-03-31 14:05:35,0:01:44,completed,base_loss=gls batch_size=8 csv_train=train_od_1_UW.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=kappa_auc_avg model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/2/2/4/9 patience=5 pretrained=yes save_model=no,gls,8,train_od_1_UW.csv,0.1,1,10,models/resnet50_eyepacs,0.0001,kappa_auc_avg,resnet50,50,sgd,1/2/2/4/9,5,True,False,0,0.619047999382019,0.8833799958229065,0.7224829792976379
07039edc,eyepacs:train,2020-03-31 14:04:14,0:01:21,completed,base_loss=ce batch_size=8 csv_train=train_od_4_UW.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=kappa_auc_avg model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/2/2/4/9 patience=5 pretrained=yes save_model=no,ce,8,train_od_4_UW.csv,0.1,1,10,models/resnet50_eyepacs,0.0001,kappa_auc_avg,resnet50,50,sgd,1/2/2/4/9,5,True,False,0,0.47368401288986206,0.8281880021095276,0.6211599707603455
9a8b6cd8,eyepacs:train,2020-03-31 14:02:57,0:01:16,completed,base_loss=ce batch_size=8 csv_train=train_od_3_UW.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=kappa_auc_avg model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/2/2/4/9 patience=5 pretrained=yes save_model=no,ce,8,train_od_3_UW.csv,0.1,1,10,models/resnet50_eyepacs,0.0001,kappa_auc_avg,resnet50,50,sgd,1/2/2/4/9,5,True,False,0,0.47368401288986206,0.7031019926071167,0.20694400370121002
9fd98c34,eyepacs:train,2020-03-31 14:02:19,0:00:38,completed,base_loss=ce batch_size=8 csv_train=train_od_2_UW.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=kappa_auc_avg model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/2/2/4/9 patience=5 pretrained=yes save_model=no,ce,8,train_od_2_UW.csv,0.1,1,10,models/resnet50_eyepacs,0.0001,kappa_auc_avg,resnet50,50,sgd,1/2/2/4/9,5,True,False,0,0.6000000238418579,0.7423570156097412,0.5480049848556519
b10a2d32,eyepacs:train,2020-03-31 13:59:57,0:02:22,completed,base_loss=ce batch_size=8 csv_train=train_od_1_UW.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=kappa_auc_avg model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/2/2/4/9 patience=5 pretrained=yes save_model=no,ce,8,train_od_1_UW.csv,0.1,1,10,models/resnet50_eyepacs,0.0001,kappa_auc_avg,resnet50,50,sgd,1/2/2/4/9,5,True,False,0,0.619047999382019,0.9124919772148132,0.7485809922218323
db60dc1e,eyepacs:dr_grade_OD_UW,2020-03-31 13:59:56,0:16:32,completed,,,,,,,,,,,,,,,,,,0,0.47368401288986206,0.8049349784851074,0.5556380152702332
